update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
16,32768,118.31323478725383,17,0.5635512146082792,0.4550458152169428,0.0,0.9747107625007629,46.666666666666664,24.534041491755733,9.0,101.0,1.8667412661015987,0.3860079972073436,-0.021641175815602764,0.03218787658261135,0.070057952809069,0.5635512146082792,0.4550458152169428,0.0,0.9747107625007629
17,34816,124.03288042841832,33,0.4095483380694722,0.46103264428471674,0.0,0.9761983752250671,49.74418604651163,27.13454249532324,16.0,123.0,1.9070945046842098,0.3383611310273409,0.0316382916062139,0.03657684969948605,0.05103316184295278,0.4095483380694722,0.46103264428471674,0.0,0.9761983752250671
18,36864,110.14564791740948,52,0.4232524633407593,0.4666705224915535,0.0,0.9657851457595825,48.806451612903224,27.43722377900635,15.0,134.0,1.9222409836947918,0.30001793056726456,0.028022380982292816,0.0268362553906627,0.04090709301762689,0.4232524633407593,0.4666705224915535,0.0,0.9657851457595825
19,38912,104.53420877607022,72,0.5780766308307648,0.43816407242548555,0.0,0.9776859283447266,72.36363636363636,34.84712777331278,15.0,141.0,1.9184128753840923,0.2974312361329794,9.090999810723588e-05,0.021212001011008397,0.04416444125701863,0.5780766308307648,0.43816407242548555,0.0,0.9776859283447266
20,40960,98.9545024929467,92,0.4073411226272583,0.4536698637058205,0.0,0.9732231497764587,67.10344827586206,47.83329155737499,12.0,170.0,1.9197237938642502,0.27610167022794485,0.012298572022700682,0.025152471818728372,0.04756359463722471,0.4073411226272583,0.4536698637058205,0.0,0.9732231497764587
21,43008,132.88552363320514,15,0.36012935638427734,0.45022512033648415,0.0,0.9747107625007629,48.30434782608695,36.92817327050457,9.0,126.0,1.917074277997017,0.24340195953845978,0.018332859966903925,0.02007147832773626,0.05480740391298798,0.36012935638427734,0.45022512033648415,0.0,0.9747107625007629
22,45056,129.57389476736654,31,0.33725742278275667,0.4422628026015956,0.0,0.9672726988792419,59.7037037037037,43.394670106938094,22.0,196.0,1.915812410414219,0.22911666054278612,0.011200623586773872,0.02245167805813253,0.044254147987396464,0.33725742278275667,0.4422628026015956,0.0,0.9672726988792419
23,47104,117.0173575797324,48,0.5394245474426834,0.4487353252328893,0.0,0.9717355370521545,57.48148148148148,30.44286740080491,19.0,128.0,1.9004365280270576,0.27220875304192305,-0.027940736363234464,0.024702452355995774,0.045191253045190394,0.5394245474426834,0.4487353252328893,0.0,0.9717355370521545
24,49152,105.58960068007596,68,0.4030316450246951,0.4644394155383466,0.0,0.9895867705345154,68.41463414634147,101.5885953868397,7.0,421.0,1.890636671334505,0.2947857342660427,0.012526164180599153,0.03694991744123399,0.06108924342320972,0.4030316450246951,0.4644394155383466,0.0,0.9895867705345154
25,51200,108.29114306848959,87,0.46309326801981243,0.4639383736120923,0.0,0.9836363792419434,58.904761904761905,89.88055818267388,11.0,605.0,1.8961697444319725,0.2822593622840941,-0.017088428387069143,0.0352201932691969,0.05733539577590393,0.46309326801981243,0.4639383736120923,0.0,0.9836363792419434
26,53248,197.91787410161535,10,0.49868895790793677,0.47684888920540536,0.0,0.9836363792419434,33.81818181818182,19.82912541883865,11.0,89.0,1.883867621421814,0.332491559907794,-0.026720328314695507,0.04461786791216582,0.05346584028525272,0.49868895790793677,0.47684888920540536,0.0,0.9836363792419434
27,55296,188.25724323067055,21,0.440298111311027,0.47364340044908243,0.0,0.9880991578102112,37.892857142857146,26.57313262585013,8.0,121.0,1.8838112726807594,0.3051847731694579,-0.012421754043316469,0.05004616908263415,0.07789782617391729,0.440298111311027,0.47364340044908243,0.0,0.9880991578102112
28,57344,217.62304553889373,30,0.47458677863081294,0.47501127146081273,0.0,0.9836363792419434,38.708333333333336,34.711884572226204,11.0,241.0,1.8780652061104774,0.3039219658821821,-0.006658240905380808,0.04367667413316667,0.0644592575411476,0.47458677863081294,0.47501127146081273,0.0,0.9836363792419434
29,59392,229.0879473192919,39,0.4217667579650879,0.4717555050109175,0.0,0.9747107625007629,40.48888888888889,31.994181569794648,13.0,214.0,1.8979020193219185,0.30973817966878414,0.00607828202919336,0.038321631494909525,0.0491210709066074,0.4217667579650879,0.4717555050109175,0.0,0.9747107625007629
30,61440,173.717010569982,51,0.45078400985614675,0.46530465109291685,0.0,0.9821487665176392,45.78378378378378,33.4745850630361,12.0,199.0,1.8947208896279335,0.28592338506132364,-0.0024375175416935235,0.03420020773774013,0.04965545671591902,0.45078400985614675,0.46530465109291685,0.0,0.9821487665176392
31,63488,187.5758258558103,10,0.3922865009970135,0.4646301732180495,0.0,0.9821487665176392,43.0,22.758392835269465,12.0,111.0,1.893788605928421,0.30347638111561537,0.01928654484800063,0.032080303120892495,0.05959597830372127,0.3922865009970135,0.4646301732180495,0.0,0.9821487665176392
32,65536,244.12563158751672,19,0.4655777005588307,0.4753533949252037,0.0,0.986611545085907,42.372549019607845,27.55811028575992,9.0,134.0,1.8829622752964497,0.3078898936510086,-0.02761571720475331,0.04792975774034858,0.0675496002968763,0.4655777005588307,0.4753533949252037,0.0,0.986611545085907
33,67584,246.81327847160102,27,0.5143163695670011,0.4718794967043632,0.0,0.9851239919662476,38.333333333333336,25.37462009625444,10.0,118.0,1.8672065250575542,0.37217392586171627,-0.027824761709780432,0.05159307853318751,0.06515105068045751,0.5143163695670011,0.4718794967043632,0.0,0.9851239919662476
34,69632,227.41381928850808,36,0.4659840343362194,0.4747070573473951,0.0,0.9851239919662476,31.45762711864407,20.42126013633524,10.0,143.0,1.871373351663351,0.37739529367536306,-0.004118797951377928,0.053902602405287325,0.0662169920327927,0.4659840343362194,0.4747070573473951,0.0,0.9851239919662476
35,71680,209.11664444836117,46,0.3911294768253962,0.46359328151737844,0.0,0.9851239919662476,35.93333333333333,24.803136002440404,8.0,134.0,1.8833852224051952,0.3496291832998395,0.027722597718820907,0.04870297259185463,0.06337608508576906,0.3911294768253962,0.46359328151737844,0.0,0.9851239919662476
36,73728,145.17962688078555,14,0.5090409392534301,0.47508452051771416,0.0,0.9821487665176392,33.02325581395349,17.664164712237906,9.0,77.0,1.89790453389287,0.3450678251683712,-0.011434225016273558,0.03903939406154677,0.04735437826126547,0.5090409392534301,0.47508452051771416,0.0,0.9821487665176392
37,75776,175.43018795435285,25,0.5847107470035553,0.45405225526400206,0.0,0.9791735410690308,44.4375,28.125393515765545,14.0,150.0,1.8883145488798618,0.3938777018338442,-0.05047190864570439,0.043103659176267684,0.05688763670280095,0.5847107470035553,0.45405225526400206,0.0,0.9791735410690308
38,77824,174.74760307628918,37,0.4781143507178949,0.4690004559935715,0.0,0.980661153793335,42.46938775510204,26.819960614815567,11.0,149.0,1.8908857218921185,0.3702248064801097,0.009076657952391542,0.04376483551459387,0.05772265308341978,0.4781143507178949,0.4690004559935715,0.0,0.980661153793335
39,79872,188.4899603645823,48,0.4503606314008886,0.4716442780320765,0.0,0.9776859283447266,39.18181818181818,19.676096165921187,11.0,96.0,1.8983769193291664,0.3553431900218129,0.023717890007901588,0.03732183371903375,0.04681443244328101,0.4503606314008886,0.4716442780320765,0.0,0.9776859283447266
40,81920,240.25801815497385,56,0.41107437891118664,0.46355826082206086,0.0,0.9821487665176392,49.64705882352941,26.8786842650467,12.0,121.0,1.908439826220274,0.30375927686691284,0.025323492096504197,0.02935450559016317,0.05084748347286648,0.41107437891118664,0.46355826082206086,0.0,0.9821487665176392
41,83968,203.35333365292482,10,0.4954269925753276,0.45725169350414613,0.0,0.986611545085907,53.416666666666664,29.802008694418944,9.0,122.0,1.9059611298143864,0.29578947089612484,0.004580729742883705,0.022939198883250356,0.035030043651893446,0.4954269925753276,0.45725169350414613,0.0,0.986611545085907
42,86016,215.0386723836848,19,0.5168554695641122,0.4592458581124395,0.0,0.9836363792419434,54.78048780487805,41.98229138584445,8.0,165.0,1.8945875726640224,0.3220194913446903,-0.025719748431583866,0.03489284298848361,0.050414341979066093,0.5168554695641122,0.4592458581124395,0.0,0.9836363792419434
43,88064,167.57462813414492,31,0.3895098968993786,0.4613371616712,0.0,0.9836363792419434,44.83720930232558,36.17395326111853,10.0,210.0,1.904678761959076,0.2904379731044173,0.02006991625239607,0.03501989756477997,0.051230414288761836,0.3895098968993786,0.4613371616712,0.0,0.9836363792419434
44,90112,173.31553554181914,43,0.45207613345348474,0.46677620698958566,0.0,0.980661153793335,42.303030303030305,23.08939786671724,13.0,101.0,1.909541305154562,0.2871855478733778,0.005462692177388817,0.0298310128855519,0.03680529766118437,0.45207613345348474,0.46677620698958566,0.0,0.980661153793335
45,92160,158.61090854368135,56,0.5182902906090021,0.4593453957089295,0.0,0.9747107625007629,54.6875,34.97627544136168,17.0,191.0,1.8979606367647648,0.28400931879878044,-0.00914530927548185,0.02853414771379903,0.04511848008069829,0.5182902906090021,0.4593453957089295,0.0,0.9747107625007629
46,94208,119.74086307529441,17,0.4916636749454167,0.4715363807612984,0.0,0.9836363792419434,35.58695652173913,22.189476635241668,9.0,97.0,1.8960618674755096,0.35582428984344006,-0.015279688421287574,0.042573856422677636,0.05090620847094077,0.4916636749454167,0.4715363807612984,0.0,0.9836363792419434
47,96256,172.15399703139315,29,0.5768243391463097,0.4549043066941285,0.0,0.9776859283447266,44.08510638297872,24.206408319122584,12.0,160.0,1.8776893131434917,0.39755541272461414,-0.03213071390928235,0.040704137878492475,0.04790023223370524,0.5768243391463097,0.4549043066941285,0.0,0.9776859283447266
48,98304,170.68374804733025,41,0.5321133434772491,0.46133725020870886,0.0,0.980661153793335,47.785714285714285,27.397893309945005,10.0,161.0,1.8992235958576202,0.37704795598983765,-0.010167042608372867,0.03705733676906675,0.03870400422857684,0.5321133434772491,0.46133725020870886,0.0,0.980661153793335
49,100352,170.50018290700223,53,0.49758155565512807,0.47248471007988285,0.0,0.9776859283447266,43.73684210526316,25.049093071644556,15.0,110.0,1.8838093057274818,0.4061824902892113,0.025502021817374043,0.03633859247202054,0.046864393346332495,0.49758155565512807,0.47248471007988285,0.0,0.9776859283447266
50,102400,151.70151752121717,66,0.40100522917144155,0.46379593019760135,0.0,0.9851239919662476,43.36734693877551,24.814983851969583,10.0,116.0,1.8993562869727612,0.34666637144982815,0.046780441771261394,0.040405568841379136,0.05412757350099117,0.40100522917144155,0.46379593019760135,0.0,0.9851239919662476
